"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","Hashtags","URLs","Media Type","Media URLs"
"1997493768602444184","We are excited to support @realisworlds's migration to @Pumpfun beginning on December 9th.

Turn 🔔 on and stay tuned. https://t.co/5iXZVNSE1X","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","2832","5","15","0","49","1","2025-12-07 10:30:00","https://x.com/MigrateFun/status/1997493768602444184","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G7HbzQgbgAUQs0J.jpg"
"1997399520557379686","We are excited to support @rainmakerdotfun's migration to @Pumpfun beginning on December 9th.

Turn 🔔 on and stay tuned. https://t.co/YW9xjTvIR5","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","6735","34","74","1","135","18","2025-12-07 04:15:30","https://x.com/MigrateFun/status/1997399520557379686","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G7HbrzLaMAAQM5h.jpg"
"1997089192761757740","How does the migration work and impact my coins?

1) There is no dilution, the supply stays exactly the same

2) On the day of the migration, you just send you're current $Hosico to @MigrateFun and then receive your new ones

3) We are not leaving bonk, 
just updating the current lp to be denominated in $USD1 instead of $SOL to participate in the @worldlibertyfi eco with @bonkfun","en","Retweet","Hosico ™ ✨","Hosico_on_sol","5423","10","14","1","50","6","2025-12-06 07:42:22","https://x.com/Hosico_on_sol/status/1997089192761757740","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1997335222925553928","We are excited to support @pyrodotbuzz's migration to @Pumpfun beginning on December 9th.

Turn 🔔 on and stay tuned. https://t.co/Dz6NQv9LdX","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","2157","0","11","0","21","0","2025-12-07 00:00:00","https://x.com/MigrateFun/status/1997335222925553928","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G7Hbih6bgAQWvqT.jpg"
"1997153776315011323","We are excited to support @promptbidder's migration to @Pumpfun beginning on December 9th.

Turn 🔔 on and stay tuned. https://t.co/plqrx8zvCW","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","2331","2","7","1","20","2","2025-12-06 11:59:00","https://x.com/MigrateFun/status/1997153776315011323","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G7HbYRibgAEuzPM.jpg"
"1997105733444477199","edging closer and closer to migration w @MigrateFun &amp; @Pumpfun.  details ⬇️ https://t.co/cJmVoPOYtM","en","Retweet","Outlast","theOutlastApp","2038","3","6","0","18","0","2025-12-06 08:48:05","https://x.com/theOutlastApp/status/1997105733444477199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G7ck_6BagAAnGzY.jpg"
"1997084570483834927","We are excited to support @ParagonTweaks's migration to @Pumpfun beginning on December 9th.

Turn 🔔 on and stay tuned. https://t.co/DXSStDdh6E","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","3910","9","20","0","51","4","2025-12-06 07:24:00","https://x.com/MigrateFun/status/1997084570483834927","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G7HbQ6xbgAEWU_H.jpg"
"1997056836143559083","A ""Details"" tab has been added to every upcoming, migrating, and claims portal. 

Within each page you will find 
-Countdown Timer 
-Old Token
-New Token
-Migration Mechanics 
-Migration Progress
-Timelines &amp; Deadlines

Every page is sharable and fitted to each project. https://t.co/G6H6sz6rUS","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","1867","8","11","1","26","1","2025-12-06 05:33:47","https://x.com/MigrateFun/status/1997056836143559083","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","video","https://video.twimg.com/amplify_video/1997056283758022656/vid/avc1/3024x1576/U1CrUYI0jcoLKyy5.mp4?tag=21"
"1997004291639595385","We are excited to support @predictandpump's migration to @Pumpfun beginning on December 9th.

Turn 🔔 on and stay tuned. https://t.co/MY9t5iHg1Q","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","915","2","3","0","10","0","2025-12-06 02:05:00","https://x.com/MigrateFun/status/1997004291639595385","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G7HbI4obgAEFtWA.jpg"
"1996951947190964287","We are excited to support @AgentNyla's migration to @Pumpfun beginning on December 9th.

Turn 🔔 on and stay tuned. https://t.co/ypkxMMUzdg","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","5501","33","54","7","100","7","2025-12-05 22:37:00","https://x.com/MigrateFun/status/1996951947190964287","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G7HbAIXbgAA4dTh.jpg"
"1996839706743775289","We are excited to support @innovosensAB's migration to @Pumpfun beginning on December 9th.

Turn 🔔 on and stay tuned. https://t.co/K9SD4lyaIU","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","1527","2","12","0","27","1","2025-12-05 15:11:00","https://x.com/MigrateFun/status/1996839706743775289","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G7HazO2b0AAQZK-.jpg"
"1996760685867319480","We are excited to support @gomugator's migration to @Pumpfun beginning on December 9th.

Turn 🔔 on and stay tuned. https://t.co/3xnfgKaS4J","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","1660","4","11","0","35","1","2025-12-05 09:57:00","https://x.com/MigrateFun/status/1996760685867319480","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G7HarhjaAAAymCi.jpg"
"1996689110593929485","The @memeversemmo migration is complete🥳 

Go to https://t.co/UY8HTs25Nx and claim your new tokens👇 https://t.co/aRT1qctPxN","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","1159","2","6","0","18","0","2025-12-05 05:12:35","https://x.com/MigrateFun/status/1996689110593929485","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","http://migrate.fun","video","https://video.twimg.com/amplify_video/1996688926522724352/vid/avc1/2836x1524/VVlzVX_8QhK15wss.mp4?tag=21"
"1996661281118663112","We are excited to support @Fash_AI 's migration to @Pumpfun beginning on December 9th.

Turn 🔔 on and stay tuned. https://t.co/KwFJSpUuTK","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","1301","2","6","0","19","0","2025-12-05 03:22:00","https://x.com/MigrateFun/status/1996661281118663112","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G7HajfTaEAAZpUU.jpg"
"1996647463445516742","Congrats @SackboysBonk on your migration and rebrand to @memeversemmo! 

Migrators can now claim their MEMEVERSE tokens inside of the claim portal: https://t.co/HIZT8k0hT2","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","2816","0","5","0","17","0","2025-12-05 02:27:05","https://x.com/MigrateFun/status/1996647463445516742","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","https://migrate.fun/claim/mig77","",""
"1996645562796724666","Live with migrating teams @innovosensAB and @ParagonTweaks","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","1303","0","2","0","7","0","2025-12-05 02:19:32","https://x.com/MigrateFun/status/1996645562796724666","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1996640926685593693","https://t.co/focUiGtO4z","zxx","Quoted","Emblem Vault","EmblemVault","2522","9","22","1","32","2","2025-12-05 02:01:07","https://x.com/EmblemVault/status/1996640926685593693","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://x.com/i/spaces/1BRKjgrZbejGw","",""
"1996606671347696120","We are excited to support @theOutlastApp's migration to @Pumpfun beginning on December 9th.

Turn 🔔 on and stay tuned. https://t.co/HWDWr1onBl","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","2209","4","2","1","16","1","2025-12-04 23:45:00","https://x.com/MigrateFun/status/1996606671347696120","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G7HaZ4JbkAAtp3H.jpg"
"1996591206843723870","The @Bybit_Web3 exchange has completed its @PayAINetwork migration.
https://t.co/RYKNNuVhPO","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","6039","6","19","1","68","0","2025-12-04 22:43:33","https://x.com/MigrateFun/status/1996591206843723870","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://announcements.bybit.com/en/article/1-new-assets-launched-on-bybit-alpha-blt6930c44b7ca734e2/","",""
"1996469769134895382","We are excited to support @DCAtoDCA's migration to @Pumpfun beginning on December 9th.

Turn 🔔 on and stay tuned. https://t.co/66fW7GRnCN","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","2004","11","9","3","28","2","2025-12-04 14:41:00","https://x.com/MigrateFun/status/1996469769134895382","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G7HaP17bgAE1q2I.jpg"
"1996322297389711722","We are excited to support @network_cities_'s migration to @Pumpfun beginning on December 9th.

Turn 🔔 on and stay tuned. https://t.co/3KA2Ab1kYl","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","1553","1","6","0","24","1","2025-12-04 04:55:00","https://x.com/MigrateFun/status/1996322297389711722","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G7HaHI1bgAYYgiP.jpg"
"1996274143604662644","🚨 MEMEVERSE migration ends tomorrow 🚨","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","2048","0","4","0","13","0","2025-12-04 01:43:39","https://x.com/MigrateFun/status/1996274143604662644","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1996231909450367086","MIGRATION ENDS TOMORROW EVERYONE! MAKE SURE TO MIGRATE BEFORE TOMORROW, DEC 4 1PM EST. IF YOU DON'T MIGRATE IN TIME YOU WILL HAVE 90 DAYS AFTER AND INCUR A LATE PENALTY OF LOSING 25% OF YOUR SUPPLY!","en","Quoted","Sackboys","SackboysBonk","3712","3","4","1","14","0","2025-12-03 22:55:50","https://x.com/SackboysBonk/status/1996231909450367086","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1996222137833836914","We are excited to support @berberbersol's migration to @Pumpfun beginning on December 9th.

Turn 🔔 on and stay tuned. https://t.co/tK9awuSwEa","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","1442","5","8","0","23","0","2025-12-03 22:17:00","https://x.com/MigrateFun/status/1996222137833836914","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G7HZ7SbacAANlv1.jpg"
"1996068626013581495","We are excited to support @Akasha_Rising's migration to @Pumpfun beginning on December 9th.

Turn 🔔 on and stay tuned. https://t.co/1tGZBpsglw","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","4374","8","13","1","44","2","2025-12-03 12:07:00","https://x.com/MigrateFun/status/1996068626013581495","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G7HZqqRbgAQLpz2.jpg"
"1995962426492359066","We are excited to support @Agok_AI's migration to @Pumpfun beginning on December 9th.

Turn 🔔 on and stay tuned. https://t.co/BxPFSB4wdq","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","1928","2","7","0","30","1","2025-12-03 05:05:00","https://x.com/MigrateFun/status/1995962426492359066","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G7HZjZ2bgAQMRr8.jpg"
"1995954875839262855","https://t.co/t9jgzJIgex","zxx","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","980","0","2","0","7","1","2025-12-03 04:35:00","https://x.com/MigrateFun/status/1995954875839262855","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","https://x.com/i/spaces/1LyxBXrkXEYGN","",""
"1995930551359078412","@gomca_ @chonkycom @bonk_inu @Bonkswap_io @bonkfun We are in contact with @swissborg and working through comms with them.","en","Reply","Migrate.Fun (MIGRATING NOW)","MigrateFun","24","1","0","0","0","0","2025-12-03 02:58:20","https://x.com/MigrateFun/status/1995930551359078412","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1995871829752193264","We are excited to support @acedatacloud's migration to @Pumpfun beginning on December 9th. 

Turn 🔔 on and stay tuned. https://t.co/fmPIfBoidJ","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","7522","14","16","2","55","6","2025-12-02 23:05:00","https://x.com/MigrateFun/status/1995871829752193264","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G7HZGeQasAAypeG.jpg"
"1995592641673920713","@rinegade_sol @Pumpfun If you are interested in a migration DM us and we can discuss options 🤝","en","Reply","Migrate.Fun (MIGRATING NOW)","MigrateFun","1414","0","0","0","1","0","2025-12-02 04:35:36","https://x.com/MigrateFun/status/1995592641673920713","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1995551629614239816","@0xBunzy @Pumpfun 🔄","qme","Reply","Migrate.Fun (MIGRATING NOW)","MigrateFun","218","0","0","0","1","0","2025-12-02 01:52:38","https://x.com/MigrateFun/status/1995551629614239816","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1995551449007411343","Update regarding $PAYAI migration on @Bybit_Web3","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","2434","0","1","0","21","0","2025-12-02 01:51:55","https://x.com/MigrateFun/status/1995551449007411343","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1995488230859330012","📢 Announcement: PAYAI Token Contract Migration

To support the upgrade of the $PAYAI contract, Alpha will conduct a token swap based on the project’s updated contract address.

More information → https://t.co/zecnaC3bXB

#Bybit #CryptoArk","en","Quoted","Bybit Alpha","Bybit_Web3","6623","1","10","2","42","0","2025-12-01 21:40:43","https://x.com/Bybit_Web3/status/1995488230859330012","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Bybit, #CryptoArk","https://i.bybit.com/LhMXabb","photo","https://pbs.twimg.com/media/G7FbLIgWQAAFzIJ.jpg"
"1995541206722642181","***ZERA has already migrated and is a typo","en","Reply","Migrate.Fun (MIGRATING NOW)","MigrateFun","3705","1","0","0","16","0","2025-12-02 01:11:13","https://x.com/MigrateFun/status/1995541206722642181","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1995528964560019530","Migratefun will be migrating 23 teams to @Pumpfun beginning on December 9th, marking our largest migration group in platform history!

Turn 🔔 on and stay tuned for more information about this historic event. https://t.co/PJtAoYkB2D","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","62532","109","126","35","359","38","2025-12-02 00:22:34","https://x.com/MigrateFun/status/1995528964560019530","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G7GImjAbkAAh1a6.jpg"
"1994110380491329777","The @SuperEx_VietNam exchange has completed its migration of @PayAINetwork. https://t.co/1avfplIdnw","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","2137","3","18","0","33","1","2025-11-28 02:25:38","https://x.com/MigrateFun/status/1994110380491329777","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G6yAqikaAAENCaw.jpg"
"1994094954717827496","Q&amp;A with @pyrodotbuzz tomorrow","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","2166","0","3","0","16","1","2025-11-28 01:24:20","https://x.com/MigrateFun/status/1994094954717827496","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1993728988246643067","Join us at 11AM EST/8AM PST for the full deets on the $PYRO token’s upcoming migration to @Pumpfun. 🚀

Set those reminders! 
https://t.co/IxP4rYYoUe","en","Quoted","Pyro","pyrodotbuzz","4713","7","7","4","21","0","2025-11-27 01:10:07","https://x.com/pyrodotbuzz/status/1993728988246643067","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://x.com/i/spaces/1DXGyWEYQLbxM","",""
"1993723859368038565","@germanstom @BaoBaoBonk @IamNakedJim @HOLDLYNK @SackboysBonk @PayAINetwork @BinanceWallet You can connect with Binance wallet through Walletconnect","en","Reply","Migrate.Fun (MIGRATING NOW)","MigrateFun","180","2","0","0","3","0","2025-11-27 00:49:44","https://x.com/MigrateFun/status/1993723859368038565","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1993720770384851193","In coordination with @MeteoraAG, all migrating projects will feature a warning label that a migration is taking place in the near future. 

If you are a liquidity provider for a project that is migrating we recommend to remove your position as soon as possible. https://t.co/7obbrnKj8z","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","10404","10","16","3","54","3","2025-11-27 00:37:27","https://x.com/MigrateFun/status/1993720770384851193","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/G6seBgTb0AA7D_T.png"
"1993682241407295547","Thank you @MEXC_Official for completing the @PayAINetwork migration.  https://t.co/FoO55pxg1f","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","8863","8","18","1","87","2","2025-11-26 22:04:21","https://x.com/MigrateFun/status/1993682241407295547","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://www.mexc.com/announcements/article/mexc-completes-payai-network-payai-contract-swap-17827791531969","",""
"1993625785345933433","The @BitMartExchange has completed the @PayAINetwork migration.

https://t.co/HlLwsdnuQ4","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","6577","1","12","1","70","0","2025-11-26 18:20:01","https://x.com/MigrateFun/status/1993625785345933433","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","https://bitmart.zendesk.com/hc/en-us/articles/43724439532059-BitMart-Has-Completed-PAYAI-Smart-Contract-Swap","",""
"1993624820727341338","Thanks to @Poloniex for completing the @PayAINetwork migration.

$PAYAI deposits and withdrawals are now resumed.
https://t.co/VMBYLmVNri","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","8061","3","12","1","66","0","2025-11-26 18:16:11","https://x.com/MigrateFun/status/1993624820727341338","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","https://support.poloniex.com/hc/en-us/articles/36590456595991-Poloniex-Completes-PayAI-Network-PAYAI-Contract-Upgrade-and-Resumes-Deposits-and-Withdrawals","",""
"1993377655555829960","@swarmnode 🔄🔄🔄🔄","qme","Reply","Migrate.Fun (MIGRATING NOW)","MigrateFun","447","0","0","0","1","0","2025-11-26 01:54:02","https://x.com/MigrateFun/status/1993377655555829960","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1993357381544079798","@swarmnode 🔄","qme","Reply","Migrate.Fun (MIGRATING NOW)","MigrateFun","1644","2","0","0","4","0","2025-11-26 00:33:29","https://x.com/MigrateFun/status/1993357381544079798","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1993356998918742096","How to claim your @BaoBaoBonk tokens👇

Go to👉https://t.co/UY8HTs25Nx https://t.co/xhYlo1Bd9f","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","4768","5","12","1","27","2","2025-11-26 00:31:57","https://x.com/MigrateFun/status/1993356998918742096","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","http://migrate.fun","video","https://video.twimg.com/amplify_video/1993356570059489280/vid/avc1/2836x1524/VMHEnA-004pHexqW.mp4?tag=21"
"1993076825728467402","@gomugator @Pumpfun 🔄🔄🔄","qme","Reply","Migrate.Fun (MIGRATING NOW)","MigrateFun","277","0","0","0","4","0","2025-11-25 05:58:39","https://x.com/MigrateFun/status/1993076825728467402","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1993038966078292439","Teams rewarding their token holders who migrate 👏","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","2798","1","6","0","31","0","2025-11-25 03:28:13","https://x.com/MigrateFun/status/1993038966078292439","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1992986570836603250","🔥 Pyro Partnership 🔥 

Pyro is partnering with @torqueprotocol to launch a custom rewards program supporting our token migration from Believe to @Pumpfun. 

Holders who migrate their tokens through @MigrateFun and continue to hold $PYRO after the migration will receive PYRO rewards. 

Holding PYRO before the migration ensures eligibility once the process begins. 

This program is the first of several incentives initiatives we are building with Torque and is designed to ensure a smooth migration and strong post-migration liquidity for PYRO on Pump.

Full details later this week.","en","Quoted","Pyro","pyrodotbuzz","4793","7","9","2","30","0","2025-11-25 00:00:01","https://x.com/pyrodotbuzz/status/1992986570836603250","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","photo","https://pbs.twimg.com/media/G6iAoIQWoAAOaDd.jpg"
"1992994359378432332","LBank Will Support PAYAI Token Contract Upgrade and Migration https://t.co/o2DXA6qY2L","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","5060","2","10","0","43","1","2025-11-25 00:30:57","https://x.com/MigrateFun/status/1992994359378432332","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","https://www.lbank.com/support/articles/1992779986309742592","",""
"1992982486339772478","@BingXListing @PayAINetwork 🫡","qme","Reply","Migrate.Fun (MIGRATING NOW)","MigrateFun","274","0","0","0","5","0","2025-11-24 23:43:47","https://x.com/MigrateFun/status/1992982486339772478","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1992944593743265859","@berberbersol @RainsRevenge @a1lon9 @Pumpfun @Jakegallen @adamamcbride @chris_devv 🔄","qme","Reply","Migrate.Fun (MIGRATING NOW)","MigrateFun","50","0","0","0","1","0","2025-11-24 21:13:12","https://x.com/MigrateFun/status/1992944593743265859","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1991977249625837920","@promptbidder @Pumpfun @RainsRevenge @a1lon9 🔄🔄🔄","qme","Reply","Migrate.Fun (MIGRATING NOW)","MigrateFun","349","1","0","0","5","0","2025-11-22 05:09:20","https://x.com/MigrateFun/status/1991977249625837920","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1991966161068826893","@Agok_AI @Pumpfun 🔄💊","qme","Reply","Migrate.Fun (MIGRATING NOW)","MigrateFun","278","0","0","0","1","0","2025-11-22 04:25:16","https://x.com/MigrateFun/status/1991966161068826893","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1991955712466112977","Would you build with our migration SDK? 👀","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","1653","1","1","0","13","0","2025-11-22 03:43:45","https://x.com/MigrateFun/status/1991955712466112977","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1991953239093428533","- Sneak preview - 
Cooking up a full ""Build With Emblem Ai"" developer experience. Anyone can build cross chain @EmblemVault @AgentHustleAI or @MigrateFun apps with ease. Hit me up to be granted early access. https://t.co/upGnU1SNJl","en","Quoted","Shannon Code","Shannoncode","9878","15","19","9","53","4","2025-11-22 03:33:55","https://x.com/Shannoncode/status/1991953239093428533","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","video","https://video.twimg.com/amplify_video/1991951228788441088/vid/avc1/2304x1404/NMrojbxnlc4LKynW.mp4?tag=21"
"1991951122039452065","An update has been pushed to support additional wallets including but not limited to:

-WalletConnect
-Binance
-Tangem
-Jupiter 
-Gate 
-OKX","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","2016","0","5","1","19","0","2025-11-22 03:25:30","https://x.com/MigrateFun/status/1991951122039452065","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1991305952533074050","Migratefun now supports @WalletConnect! 

If you are migrating, burning MFTs, or claiming in the late you window you can now connect with dozens of unique wallets. 

-MetaMask
-Coinbase
-Phantom
-Binance 
-Ledger 
-Magic Eden
-and so much more! https://t.co/QD1SsLstwO","en","Quoted","Migrate.Fun (MIGRATING NOW)","MigrateFun","9127","6","13","7","42","3","2025-11-20 08:41:50","https://x.com/MigrateFun/status/1991305952533074050","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","video","https://video.twimg.com/amplify_video/1991305814854995968/vid/avc1/3018x1598/Uyn-B8LG4AW5mL2k.mp4?tag=21"
"1991909759835156630","https://t.co/sJMODYIE9H联合OKX与PayAI完成相关AA钱包代币迁移 https://t.co/hicNOmeyvM via @OdailyChina","zxx","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","1049","0","1","0","11","0","2025-11-22 00:41:09","https://x.com/MigrateFun/status/1991909759835156630","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","http://Migrate.fun
https://www.odaily.news/zh-CN/newsflash/457786","",""
"1991901621824233979","We are in contact with majority of exchanges and centralized DEXs who are responsive to migratefun's requests. There are some platform that are not willing to work our requests and thus may be subject to complications in the future. 

We are currently working through these channels and providing information to dozens of platform to protect users and thus takes some additional time to announce the official migration dates.

All is in motion and specific will be shared as soon as possible.","en","Reply","Migrate.Fun (MIGRATING NOW)","MigrateFun","110","0","0","0","3","0","2025-11-22 00:08:49","https://x.com/MigrateFun/status/1991901621824233979","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1991879906733531176","We’ve successfully completed the migration of PayAI tokens for DEX traders on OKX, in close collaboration with both @okxchinese and the @PayAINetwork.

This effort focused on enhancing support for Account Abstraction (AA) wallets. We provided standardized infrastructure to simplify the migration process, reducing costs and complexity for PayAI, while ensuring a secure and seamless experience for OKX users.

The result was a smooth and efficient migration that met the needs of both the project team and its broader user base.

Big thanks to the teams at OKX and PayAI for their support in helping us build the most robust migration infrastructure in the industry.","en","Tweet","Migrate.Fun (MIGRATING NOW)","MigrateFun","17976","28","28","4","99","1","2025-11-21 22:42:31","https://x.com/MigrateFun/status/1991879906733531176","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
